91,44,19,93,18,96,37,15,98
84,82,65,67,23,68,42,89,93,29,76,17,66,37,96,25,44
27,76,71,15,55,99,37,66,48,28,47,73,44,96,19
19,47,73,99,39,35,79,26,97,53,45,58,12,84,88,34,82,67,56,23,42
96,44,71,15,57,41,91,28,85,48,55,47,39,35,79,26,97
37,27,25,44,71,15,57,41,91,48,51,55,47,73,99,39,35,24,79
24,39,34,88,97
68,42,81,26,53,79,58,76,97
24,67,81,34,35,79,68,88,53,64,42,82,56,84,93,12,18,65,97,58,89
39,35,24,79,97,45,58,88,82,65,56,68,42,81,64
45,12,84,82,67,23,89,81,18,64,93,76,66,37,27
12,68,88,89,23,76,42,53,29,34,97,58,26,84,18,93,45
65,26,81,23,53
12,88,82,65,56,23,89,81,18,64,29,17,66,37,27,96,25
55,98,19,73,99,35,79,97,58,34,23
34,68,42,89,81
57,18,44,37,89,55,71,15,66,81,29,76,48,27,17,93,85,96,41,91,28
73,99,79,45,88,68,42,89,81
51,98,73,99,97,53,45,58,56
89,81,18,64,93,29,76,17,27,44,71,15,57,41,91,85,48,51,55
97,35,47,55,85,99,53,45,28,84,48
47,99,29,71,66,57,96,41,76,85,37,98,48,44,17,73,19,28,51,27,15
27,37,51,76,28,99,66,47,19,15,39,57,71,44,96,48,41,17,25,91,55
25,71,17,42,15
48,98,47,99,24,26,53,45,84,82,67
65,81,18,93,27,96,41
39,12,42,81,64
73,57,28,19,85,27,71,55,44,48,17
98,19,47,73,99,35,79,26,97,53,45,58,84,88,34,82,65,67,56,23,68
15,25,73,28,98,57,39,24,85,51,53,55,44,97,41,35,79,71,99,19,26
85,51,55,19,47,99,39,35,24,79,97,45,58,12,84,34,65
76,66,64,17,18,44,51,15,91,37,98,81,71,29,85,93,96
57,91,28,85,48,51,55,98,19,39,35,24,79,26,97,53,58,12,84
82,19,35,26,79,53,39,24,34,99,51,55,12,97,67,56,65,84,47,45,73,98,88
44,76,93,64,66
42,93,29,76,37,48,51
19,47,73,39,35,24,26,58,12,84,34,67,42
67,42,79,88,97,12,23,81,76
35,24,79,97,84,82,65
47,41,55,98,51,99,85,15,97,12,39
58,12,84,88,34,82,65,67,56,68,42,89,81,18,64,93,29,76,17,66,37,27,96
89,81,34,68,17,65,56,45,12,67,76
57,81,76,85,42,28,66,64,89,29,15,23,96,93,37
28,85,51,55,19,45,84
96,25,71,15,57,91,28,85,48,51,55,98,47,73,99,24,79,26,97
37,25,44,57,41,91,85,48,51,55,98,99,39,35,79
39,35,97,45,34,82,56,68,42,89,64
85,48,51,55,73,24,97,53,12,88,65
15,51,19,64,28,27,37,76,96,17,29,18,85,91,66,93,57,71,44,25,55,98,48
15,41,91,28,85,55,19,99,39,35,26
68,82,27,89,93,29,18,23,65,15,71,34,25
29,66,45,65,18,82,17,88,84,81,34,76,12,58,64,89,42
39,35,79,26,53,45,58,84,56,23,68,89,18
85,19,25,17,48,28,39,55,99,73,35,57,47,66,41
42,89,81,64,93,29,76,17,66,37,27,96,25,44,71,15,57,41,91,28,85,48,51
98,39,79,97,84,34,82,23,68
68,81,64,93,29,27,25,44,15,57,91
24,79,26,97,53,45,58,12,84,34,82,67,56,23,68,42,89,81,29
18,41,19,17,15,27,91
28,45,58,99,98,51,26,47,53,19,24,48,88,97,84,91,79,12,85,34,73
28,64,51,96,47,15,17
37,25,44,57,41,91,28,51,55,19,47,73,99,39,24
53,73,39,79,28,19,15,58,57,55,24,97,12,91,26,47,48,51,85
76,56,93,42,82,15,64,44,34
85,19,58,15,41,73,53,12,48,79,99
65,35,73,68,24,84,82,47,89
29,96,85,66,28,18,15,55,17,25,71,76,27,44,19
15,57,41,91,28,85,48,51,55,98,19,47,73,99,39,35,24,79,26,97,53,45,12
15,66,47,37,44,51,24,39,99,28,98,85,25,55,27,96,73
65,67,56,23,42,81,18,93,29,76,17,27,25,44,71,57,41
48,98,47,99,39,24,79,26,97,45,12,84,88,34,82,65,67
67,96,34,65,25,81,17,66,56,27,76,89,71,37,93,82,42,44,68
44,91,39,48,79,24,53,28,26,41,57,99,51,97,85,35,55,25,47
53,45,58,12,84,88,34,82,65,68,42,89,81,18,64,93,29,76,17,66,37
17,68,76,18,88,37,96,56,58,64,12
39,35,53,58,88,67,23,68,42,89,81,18,64
66,37,96,25,71,15,57,85,19
97,55,73,53,19,47,98
82,96,56,25,29,66,18,89,23,76,44,65,88
37,81,89,44,66,48,85,57,27,68,15,28,17,25,93,41,96,18,29
73,81,84,39,82,99,68
91,48,51,73,35,79,97,84,34
41,37,48,66,96,27,91,64,85,29,71,17,76,93,51,47,19,57,25
97,45,58,12,84,88,67,56,23,42,81,18,64,93,29,17,66
15,37,39,35,28,44,24,85,99,27,57,91,98,66,41,55,25
99,39,35,24,79,26,53,45,58,12,84,88,34,82,65,67,56,23,68,42,89,81,18
98,45,41,57,35,58,47,85,51,97,91,12,15,24,73
29,71,93,65,68,18,37,89,42,64,81,96,88,67,23,44,27,82,34,56,25,66,76
98,81,18,48,76,37,85,93,66,96,27,29,17,41,44
99,39,35,24,79,26,53,58,12,84,82,65,67,56,42,89,18
57,28,55,27,76,44,15,18,81,17,29,37,64,85,41,93,89,71,96
17,42,29,44,71,15,76,37,93,96,82,18,64,65,57,67,25,81,68,89,23,27,56
19,37,39,96,35,71,98,48,28,79,91,85,25
55,19,99,26,97,45,58,34,82,56,23
82,84,23,26,55,73,45,79,67,88,53,39,47
35,24,26,97,58,84,34,82,67,56,23,68,89,81,18,64,93
88,79,84,58,23,47,45,35,19,82,12,42,56,67,24,68,39
27,55,19,47,99
68,82,53,56,84,76,97,23,58,65,93,79,67
79,98,96,51,27,91,26,47,85
42,89,81,18,64,76,17,66,37,27,96,25,44,71,15,57,41,91,85,48,51
68,53,34,58,23,45,84,99,79,65,35,73,88,56,97,81,24
57,41,91,28,85,51,55,98,19,47,73,99,39,35,24,79,26,97,53,45,58,12,84
42,17,44,71,18,27,57,64,25,89,65,96,56
85,51,55,98,19,47,73,39,35,24,79,26,45,58,84,88,34,82,65
93,29,37,41,85,51,55,47,73
44,57,41,28,48,98,19,47,73,39,24,79,26
19,97,41,57,79,51,85,44,15,39,35,98,99,96,91,47,55,48,25,28,24
29,17,96,25,41,91,85,55,98,73,99
91,28,51,98,47,73,99,39,35,24,79,26,97,53,45,12,84
93,29,76,17,66,37,27,96,25,44,15,57,41,91,28,51,98,19,73
64,29,76,66,37,96,25,44,57,28,85,48,51,98,19
42,89,15,81,37,64,44,91,17,57,25,66,93,28,71,56,18,96,76,23,27
29,64,76,48,51,44,93,18,71,19,37
37,93,64,25,67
28,85,48,55,98,19,39,24,26,97,45,12,84
71,45,47,48,26,91,51,39,58
41,47,15,48,71,85,55,97,91,73,58
12,88,34,56,68,42,89,18,64,93,29,76,66,27,25
23,42,41,81,85,68,29
17,37,96,25,41,28,48,98,47,73,35
89,18,93,29,76,66,37,25,44,71,15,57,41,91,48,51,55
85,51,55,19,73,39,35,26,97,53,88,34,65
15,65,71,82,34,17,81
71,57,85,48,55,98,35
42,89,64,93,29,76,37,27,96,25,44,41,91,48,51
51,19,55,25,48
82,76,34,42,81,64,27,65,18,66,88,56,23,68,89,29,37
48,51,98,19,39,88,67
64,93,29,76,37,96,44,15,28,85,48,51,19
79,97,58,12,84,88,82,67,68,42,89,64,93,29,76
56,97,24,26,42,67,84,89,58,65,34,45,64,12,23,53,88,93,79,82,18
48,47,99,79,45
39,35,73,97,85,55,48
65,56,81,18,93,17,66,37,44,71,41
91,28,85,48,55,98,19,47,73,99,39,35,24,79,26,97,53,45,58,12,84,88,34
17,23,56,89,93,96,29,76,66,27,25,71,44,68,18,42,81,28,64
34,82,65,67,56,23,68,42,89,81,18,64,93,76,17,66,37,27,96,25,44,71,15
71,47,57,55,73,25,39,44,96
55,19,73,35,79,58,12,84,82
44,47,27,71,73,26,41,99,28,79,19,91,98
93,29,76,17,66,37,27,96,15,28,48,51,55,19,47
84,24,93,53,79,29,64,89,68
65,56,23,68,42,89,81,18,64,93,29,76,17,66,37,27,96,25,44,71,15,57,41
12,93,66,45,29,67,82,17,64,18,81,68,34,27,88,89,56,42,65
47,48,12,82,26,53,97
55,88,19,82,73,84,28,12,35,45,79
84,76,97,23,26,64,17,45,88
65,17,68,71,41,29,42,15,44
76,27,25,44,85,48,51,55,19
93,76,37,27,96,25,71,15,41,91,85,48,51,19,47
58,93,34,24,35,65,45,18,23
19,79,73,82,97,67,47,34,53
37,15,81,57,27,76,85,29,42,91,44,68,93,25,17,28,89,64,18,23,96
65,82,84,68,56,93,45,64,12,67,97,18,17,42,58,88,89,81,23,76,29,66,34
57,48,51,55,47,39,35,24,97,53,45,12,84
96,44,51,98,85,37,48,55,57,39,24,73,28,99,47,79,91,25,15
28,55,98,19,79
68,42,18,64,93,76,66,37,27,25,44,71,15,57,41,91,28,85,48
91,41,51,79,47
24,79,26,53,45,58,12,84,88,34,82,65,67,23,68,42,89,81,64,93,29
71,25,57,41,79,91,15,96,85,28,35,44,55,27,26,47,24
98,39,35,26,82,67,56,23,68
68,42,18,76,17,37,27,71,15
19,47,73,99,39,35,24,79,26,97,53,45,58,12,84,88,34,82,65,67,23,68,42
17,66,37,27,96,25,44,71,57,41,91,28,85,48,51,55,98,19,47,73,99,39,35
53,76,34,93,88,84,26,67,58,97,82,68,79
66,17,15,47,76,48,29,99,51,55,85,25,96
25,93,17,28,19,37,85,27,71,44,41,47,73,48,66,57,51,15,91,98,96,76,29
35,24,79,97,53,45,58,12,84,88,34,82,67,56,23,68,42,64,93
39,35,24,79,26,97,53,45,58,12,88,34,82,65,67,56,68,89,81,18,64
99,26,53,88,65,56,23,68,42,81,18
93,29,76,17,66,37,96,71,57,85,98,47,73
66,37,96,25,44,15,57,28,51,55,98,47,39,35,24
99,39,97,53,12,88,68,81,18
84,34,65,42,93
58,84,88,34,82,65,56,42,89,81,18,29,17,66,37
53,24,89,26,39,47,65
44,25,48,15,76,47,66,96,27,98,91,51,37,71,28,17,73,29,57,85,41,99,55
19,73,99,39,24,26,97,53,45,58,12,88,65,67,42
81,48,44,76,15,57,17,71,28,27,91,96,51,37,85
17,66,41,91,85,48,51,55,47,73,35
